reactionsId,subsetId
239733006,419076005
239803008,126485001
239812005,126485001
239813000,126485001
239949003,419076005
240302002,126485001
241929008,419076005
241951000,419076005
241952007,39579001
241954008,39579001
246635007,419076005
246636008,419076005
247348008,419076005
247350000,419076005
247352008,419076005
247353003,419076005
247354009,419076005
247355005,419076005
247366003,419076005
247369005,419076005
247373008,419076005
247398009,419076005
247404004,419076005
247466004,126485001
247470007,126485001
247471006,126485001
247472004,126485001
247493001,419076005
247541001,419076005
247592009,419076005
247753000,419076005
247762003,419076005
247796005,419076005
247803002,419076005
248096004,419076005
248198001,419076005
248413004,126485001
248457000,419076005
248480008,419076005
248482000,65124004
248483005,65124004
248484004,65124004
248485003,65124004
248486002,65124004
248487006,65124004
248490000,419076005
248491001,65124004
248499004,419076005
248500008,419076005
248501007,419076005
248503005,419076005
248506002,419076005
248508001,419076005
248548009,267036007
248596009,419076005
248599002,419076005
248600004,419076005
248601000,419076005
248602007,419076005
248604008,419076005
248773007,419076005
248779006,419076005
248780009,419076005
249288007,419076005
249468005,419076005
249475006,419076005
249496004,419076005
249497008,419076005
249511005,419076005
249517009,62315008
249519007,62315008
249912007,419076005
249913002,419076005
249914008,419076005
249915009,419076005
249916005,419076005
249917001,419076005
249918006,419076005
249983008,419076005
250082003,419076005
251490001,419076005
254175006,126485001
254199006,419076005
258149004,419076005
260912008,419076005
262527008,419076005
262694001,419076005
262695000,419076005
262701006,419076005
262702004,419076005
262703009,419076005
262704003,419076005
262790002,74474003
262838003,74474003
262843005,74474003
262852001,74474003
262858002,74474003
262865005,74474003
262870003,74474003
262876009,74474003
266342009,419076005
266361008,419076005
266433003,419076005
266435005,419076005
266451002,419076005
266464001,74474003
266601003,419076005
267024001,419076005
267032009,419076005
267036007,267036007
267038008,419076005
267039000,65124004
267041004,65124004
267048005,419076005
267051003,74474003
267054006,419076005
267060006,62315008
267064002,419076005
267067009,419076005
267076002,419076005
267078001,419076005
267083009,419076005
267084003,419076005
267096005,419076005
267102003,419076005
267105001,126485001
267618008,419076005
267642007,419076005
267659002,419076005
267660007,419076005
267802000,126485001
267949000,419076005
267950000,419076005
267952008,419076005
267954009,419076005
267981009,419076005
267982002,419076005
268264007,419076005
268621008,419076005
268637002,419076005
268651002,62315008
268652009,419076005
268653004,419076005
268674003,419076005
268715000,419076005
268850004,62315008
268921005,419076005
268929007,419076005
268938009,419076005
268941000,419076005
268972001,419076005
268989009,419076005
268994009,419076005
270031000,419076005
270487001,419076005
270903007,419076005
271352005,419076005
271354006,419076005
271613005,65124004
271614004,65124004
271615003,65124004
271681002,419076005
271687003,65124004
271700006,419076005
271713000,419076005
271756005,126485001
271757001,126485001
271771009,65124004
271789005,419076005
271795006,419076005
271799000,419076005
271801002,419076005
271807003,126485001
271808008,419076005
271809000,419076005
271811009,419076005
271813007,419076005
271823003,419076005
271825005,419076005
271826006,419076005
271827002,419076005
271828007,419076005
271835004,65124004
271846001,419076005
271848000,419076005
271853005,419076005
271857006,419076005
271858001,419076005
271897009,419076005
271939006,419076005
272022009,419076005
272025006,419076005
272028008,419076005
272031009,419076005
272032002,419076005
272034001,419076005
272039006,419076005
272040008,419076005
272041007,419076005
272044004,419076005
272047006,419076005
272049009,419076005
274640006,419076005
274657005,419076005
274663001,419076005
274665008,419076005
274667000,419076005
274668005,419076005
274671002,419076005
274673004,419076005
274676007,419076005
274708000,419076005
274719002,419076005
274724004,419076005
274734008,419076005
274739003,65124004
274740001,419076005
274741002,419076005
274743004,65124004
274744005,419076005
274754009,65124004
274755005,65124004
274759004,65124004
274948002,419076005
275297005,62315008
275315004,419076005
275316003,419076005
275321000,419076005
275445000,419076005
275446004,419076005
275472008,419076005
275488008,419076005
275718000,419076005
275719008,419076005
275744000,419076005
275745004,419076005
275746003,419076005
275786006,419076005
275875002,419076005
275884002,419076005
275895008,419076005
275896009,419076005
275921007,126485001
275950000,419076005
275956006,419076005
275958007,419076005
276229008,74474003
276444007,126485001
276465001,74474003
276498006,419076005
276508000,419076005
276509008,419076005
276637009,419076005
277170006,419076005
277171005,126485001
277221003,65124004
277223000,65124004
277232003,65124004
277248002,65124004
277257008,65124004
277260001,65124004
277286006,419076005
277490005,419076005
277766008,419076005
277791008,419076005
277799005,126485001
277890004,65124004
277891000,65124004
277900008,419076005
277907006,419076005
277908001,419076005
277910004,419076005
278040002,419076005
278528006,65124004
278853003,419076005
278860009,419076005
278862001,419076005
279028009,419076005
279029001,419076005
279035001,419076005
279039007,419076005
279040009,419076005
279043006,419076005
279069000,419076005
279072007,419076005
279073002,419076005
279074008,419076005
279084009,419076005
279093005,419076005
279095003,419076005
279097006,419076005
279333002,126485001
281016006,419076005
281102003,419076005
281103008,419076005
281245003,419076005
281647001,419076005
281792000,65124004
282054009,74474003
282065004,74474003
282074002,74474003
282299006,419076005
284078000,126485001
284521000,419076005
284523002,419076005
285365001,419076005
285375003,419076005
288199005,16932000
289195008,419076005
289475007,65124004
289476008,65124004
289508005,65124004
289509002,419076005
289524006,65124004
289525007,65124004
289526008,65124004
289796004,419076005
290077003,419076005
290098003,419076005
290101004,65124004
293382000,419076005
297123002,419076005
297142003,65124004
297216006,267036007
297217002,419076005
297958004,126485001
298138003,126485001
298139006,126485001
298231004,419076005
298238005,419076005
298280009,65124004
298349001,65124004
298367008,65124004
298368003,65124004
298369006,65124004
298398005,65124004
298399002,65124004
298400009,65124004
298500007,65124004
298501006,65124004
298502004,65124004
298594006,65124004
298595007,65124004
298596008,65124004
298768000,65124004
298769008,65124004
298770009,65124004
298771008,65124004
298857005,419076005
298870001,65124004
298871002,65124004
298872009,65124004
298873004,65124004
298941006,65124004
298942004,65124004
298943009,65124004
298944003,65124004
299037003,65124004
299060006,65124004
299123009,65124004
299125002,65124004
299126001,65124004
299127005,65124004
299132006,65124004
299133001,65124004
299134007,65124004
299135008,65124004
299232002,65124004
299322007,65124004
299323002,65124004
299324008,65124004
299326005,65124004
299327001,65124004
299414004,65124004
299415003,65124004
299416002,65124004
299417006,65124004
299480001,65124004
299481002,65124004
299482009,65124004
299483004,65124004
299577004,65124004
299578009,65124004
299579001,65124004
299580003,65124004
300359004,419076005
300361008,419076005
300364000,419076005
300366003,419076005
300402000,65124004
300403005,65124004
300471006,419076005
300522004,419076005
300533001,65124004
300706003,419076005
300872008,65124004
300874009,65124004
300875005,65124004
300876006,65124004
300877002,65124004
300878007,65124004
300879004,65124004
300880001,65124004
300881002,65124004
300882009,65124004
300883004,65124004
300884005,65124004
300885006,65124004
300886007,65124004
300887003,65124004
300888008,65124004
300891008,419076005
300953009,419076005
300954003,419076005
300955002,419076005
300959008,419076005
300981003,419076005
301371003,419076005
301372005,419076005
301373000,419076005
301375007,419076005
301376008,419076005
301377004,419076005
301447009,126485001
301469002,62315008
301715003,419076005
301716002,419076005
301717006,419076005
301754002,419076005
301777002,65124004
301867009,419076005
302161006,126485001
302162004,126485001
302163009,126485001
302690004,419076005
302752001,419076005
302896008,419076005
302972002,126485001
304542004,419076005
305469009,419076005
305801003,419076005
307225003,419076005
307233002,74474003
307296008,74474003
307297004,74474003
307653008,419076005
307772002,419076005
308882008,74474003
308903002,419076005
308904008,74474003
309085000,419076005
309461001,419076005
309521004,419076005
309685001,65124004
310292003,419076005
310482008,419076005
310483003,419076005
310484009,419076005
310495003,419076005
310496002,419076005
310497006,419076005
310501001,419076005
310534004,419076005
311826007,419076005
312230002,419076005
312392005,419076005
312911008,419076005
312912001,419076005
312920004,419076005
312921000,419076005
312922007,419076005
312943008,419076005
313288009,419076005
314010006,419076005
314011005,419076005
314015001,419076005
314429009,419076005
314537004,419076005
314631008,419076005
314642004,419076005
314916002,65124004
315226008,419076005
315241008,419076005
315246003,419076005
315248002,419076005
315250005,419076005
315256004,419076005
315592004,419076005
319297003,419076005
331987008,419076005
332982000,16932000
335977000,419076005
360371003,419076005
361098001,419076005
361200005,126485001
361274000,419076005
361275004,419076005
362970003,419076005
363008002,419076005
363746003,419076005
364760007,419076005
366979004,419076005
367498001,419076005
370509002,419076005
371097007,419076005
371631005,419076005
372043009,419076005
373430008,419076005
373645005,419076005
373674001,126485001
386207004,419076005
386661006,419076005
386692008,419076005
386701004,419076005
386705008,419076005
386805003,419076005
386807006,419076005
386810004,419076005
387638003,65124004
387778001,419076005
389145006,419076005
390870001,267036007
390871002,267036007
391103005,419076005
394924000,419076005
395017009,419076005
395122007,419076005
395664008,419076005
396332003,419076005
397741002,126485001
397845003,126485001
398032003,419076005
398057008,419076005
398126006,419076005
398155003,419076005
398212009,419076005
398870000,419076005
399044006,419076005
399122003,419076005
399153001,419076005
399165002,419076005
399864000,419076005
399872003,419076005
399874002,419076005
399875001,419076005
399877009,419076005
399889006,419076005
399992009,126485001
400018004,126485001
400040008,419076005
400051008,126485001
400075008,126485001
400085009,126485001
400088006,419076005
400097005,419076005
400108007,126485001
400126005,126485001
400158000,419076005
400195000,419076005
400201008,126485001
400211001,419076005
400990009,419076005
400991008,419076005
401161007,419076005
401236004,419076005
402178001,126485001
402197001,419076005
402198006,419076005
402199003,419076005
402200000,419076005
402205005,126485001
402238001,126485001
402239009,126485001
402245001,419076005
402296004,126485001
402297008,126485001
402298003,126485001
402300003,126485001
402304007,126485001
402305008,126485001
402307000,126485001
402308005,126485001
402309002,126485001
402310007,126485001
402311006,126485001
402312004,126485001
402313009,126485001
402326008,126485001
402327004,126485001
402340009,126485001
402348002,126485001
402349005,126485001
402359006,126485001
402381001,126485001
402382008,65124004
402383003,419076005
402385005,126485001
402386006,126485001
402387002,65124004
402392000,419076005
402393005,126485001
402395003,419076005
402397006,126485001
402398001,126485001
402399009,126485001
402400002,126485001
402401003,65124004
402402005,419076005
402403000,126485001
402404006,65124004
402407004,65124004
402408009,126485001
402409001,126485001
402411005,65124004
402413008,126485001
402414002,126485001
402415001,126485001
402416000,126485001
402417009,126485001
402465005,419076005
402466006,419076005
402467002,419076005
402601007,126485001
402644006,126485001
402656007,126485001
402658008,126485001
402663007,126485001
402670007,419076005
402672004,419076005
402674003,419076005
402763002,419076005
402836009,126485001
402855009,126485001
402860008,126485001
402866002,419076005
403130009,126485001
403176008,419076005
403325003,126485001
403372003,126485001
403373008,126485001
403382002,419076005
403383007,419076005
403384001,419076005
403385000,419076005
403386004,419076005
403387008,419076005
403388003,419076005
403426003,126485001
403470007,419076005
403510002,126485001
403574001,126485001
403575000,126485001
403576004,126485001
403579006,419076005
403584000,126485001
403721009,419076005
403733004,126485001
403753000,419076005
403868009,126485001
404102002,126485001
404177007,419076005
404640003,419076005
404641004,419076005
405276000,419076005
405720007,419076005
405737000,419076005
405809000,419076005
405821001,419076005
406444002,419076005
407551001,419076005
407588003,267036007
407618000,419076005
407619008,419076005
407620002,419076005
407621003,419076005
407622005,419076005
407645004,419076005
408751001,419076005
409506009,74474003
409587002,62315008
409623005,419076005
409668002,419076005
409702008,419076005
409966000,62315008
410482007,126485001
410692006,419076005
410730009,419076005
413169006,419076005
413212000,74474003
413218001,74474003
413972000,419076005
413973005,419076005
414390000,74474003
414391001,74474003
414463005,419076005
414991007,419076005
416106008,419076005
416247002,419076005
416571005,419076005
416581009,419076005
416596008,419076005
416706004,419076005
416943009,419076005
417078002,419076005
417290008,419076005
417418002,419076005
417492002,419076005
417523004,419076005
417676004,419076005
417701000,419076005
418290006,126485001
418363000,126485001
419076005,419076005
419145002,419076005
419325003,419076005
420103007,419076005
420281004,126485001
420373003,419076005
420435001,419076005
420486006,419076005
420829009,419076005
421092003,419076005
421129002,419076005
421262002,65124004
421310001,419076005
421346005,419076005
421581006,65124004
421605005,419076005
421779007,419076005
421871004,419076005
421961002,419076005
422177004,267036007
422290000,419076005
422400008,16932000
422587007,16932000
423341008,419076005
423488006,419076005
424196004,419076005
424372002,419076005
424497004,419076005
424580008,16932000
424643009,419076005
424669003,419076005
425131000,419076005
425739008,62315008
426206001,419076005
426702003,419076005
426965005,419076005
427084000,419076005
427167008,65124004
427930001,419076005
427931002,419076005
428218004,419076005
428786006,65124004
429299000,419076005
430097009,419076005
430349003,74474003
430479006,419076005
431237007,419076005
432414001,419076005
432789001,419076005
432994008,419076005
438457000,65124004
439442003,74474003
439500002,419076005
440121002,419076005
440630006,419076005
441681009,419076005
441708007,65124004
441796004,419076005
441804001,65124004
441913003,419076005
441974004,65124004
441998006,65124004
442279002,126485001
442394001,65124004
442433009,419076005
442511009,419076005
442648006,65124004
442664003,65124004
442773002,419076005
442778006,65124004
443094001,419076005
443110007,419076005
443111006,419076005
443115002,419076005
443164005,419076005
443168008,419076005
443339000,419076005
443514008,419076005
443710002,419076005
444100007,126485001
444673007,16932000
444848005,419076005
444956007,419076005
445011005,419076005
445054000,419076005
445088006,419076005
445124008,419076005
445126005,419076005
445162006,74474003
445163001,74474003
445174005,419076005
445256008,419076005
445280007,419076005
445281006,419076005
445329008,126485001
445341001,419076005
445345005,419076005
445374001,419076005
445385004,65124004
445471005,419076005
445472003,419076005
445718006,419076005
446096008,419076005
448090008,419076005
448091007,419076005
448177004,419076005
448178009,419076005
448765001,419076005
449329002,65124004
449614009,65124004
449615005,65124004
449618007,65124004
449619004,65124004
449620005,419076005
449621009,419076005
449707004,419076005
449740008,65124004
449814007,419076005
449884001,419076005
449890002,419076005
449917004,419076005
462162008,419076005
473188002,419076005
473327001,419076005
609328004,419076005
609376003,419076005
609406000,419076005
609407009,419076005
609526004,126485001
609558009,419076005
609559001,419076005
698065002,419076005
698352000,74474003
698638005,419076005
698640000,419076005
698861005,16932000
698941003,419076005
698957003,419076005
698975002,419076005
698987009,419076005
698988004,419076005
698989007,419076005
698990003,419076005
698991004,419076005
699031007,65124004
699105008,419076005
699107000,419076005
699376002,65124004
699392007,126485001
700057001,419076005
700298002,126485001
700327003,419076005
700339006,419076005
700346002,126485001
700454004,419076005
700458001,419076005
702535006,419076005
702581006,419076005
702617007,126485001
702955000,419076005
703283003,419076005
703316004,419076005
703406006,62315008
703453009,419076005
703630003,419076005
703845008,419076005
704114003,419076005
704190008,419076005
704648003,419076005
706913006,419076005
707150004,126485001
707151000,126485001
707247006,126485001
707248001,126485001
707249009,126485001
707250009,126485001
708093000,419076005
709424004,74474003
711384005,419076005
711435001,126485001
711441008,74474003
711553009,419076005
712509002,74474003
712510007,74474003
712537009,419076005
713204000,419076005
713412006,419076005
713514005,419076005
713608008,419076005
713674006,419076005
714278008,74474003
714522006,419076005
716277000,62315008
716475005,419076005
716477002,419076005
716478007,419076005
716479004,419076005
716480001,419076005
716481002,419076005
716482009,419076005
716483004,419076005
716484005,419076005
716503004,419076005
717055000,126485001
717061002,126485001
717868009,74474003
717872008,419076005
717882009,74474003
718068005,126485001
718215008,126485001
718217000,419076005
718519003,419076005
720009004,62315008
720493003,126485001
720599002,419076005
720986005,419076005
721083007,419076005
721171007,126485001
721179009,74474003
721180007,126485001
721181006,419076005
721210009,419076005
721212001,126485001
721542002,126485001
721543007,126485001
721615009,62315008
721690003,74474003
721978002,419076005
721979005,419076005
722391005,126485001
722392003,62315008
722607009,419076005
722886001,74474003
722933003,16932000
722981005,419076005
722982003,419076005
723003004,126485001
723010005,126485001
723011009,126485001
723012002,126485001
723013007,126485001
723014001,126485001
723015000,126485001
723024009,419076005
723177002,419076005
723363009,419076005
724447005,419076005
724465009,126485001
724511006,126485001
724844008,126485001
724854007,126485001
724858005,419076005
724877007,126485001
725058003,419076005
725119006,126485001
725148000,126485001
726476005,126485001
733037000,419076005
733110004,126485001
733206005,126485001
734019006,62315008
734884008,62315008
734947007,419076005
734987002,419076005
734988007,419076005
734989004,419076005
735173007,39579001
735392002,419076005
735445000,419076005
735448003,39579001
735588005,419076005
735622003,419076005
735727004,74474003
735729001,74474003
737047001,419076005
737048006,419076005
737049003,419076005
737050003,419076005
737193000,419076005
737234002,419076005
737237009,419076005
737239007,419076005
762279002,16932000
762521001,419076005
762543009,126485001
762896009,65124004
762897000,65124004
762898005,65124004
762915008,65124004
762916009,65124004
762917000,65124004
763767006,126485001
765480005,16932000
768946000,126485001
768961004,126485001
768962006,126485001
769087009,16932000
769217008,419076005
769218003,419076005
769219006,419076005
769220000,419076005
769221001,419076005
769222008,419076005
770097006,419076005
770323005,419076005
770678005,419076005
771471002,419076005
773579007,62315008
774211005,126485001
778075008,126485001
781474001,419076005
782513000,419076005
782520007,419076005
784327005,126485001
784328000,126485001
784339002,126485001
785727000,62315008
788161007,419076005
788162000,419076005
788914007,419076005
789007001,419076005
816179007,419076005
816180005,419076005
816181009,419076005
816182002,419076005
816183007,419076005
816184001,419076005
816185000,419076005
816186004,419076005
816190002,419076005
816194006,419076005
816195007,419076005
816196008,419076005
823012003,65124004
823013008,65124004
823014002,65124004
827044000,126485001
827051009,126485001
827052002,126485001
829986000,419076005
830139001,419076005
833288009,65124004
838459007,419076005
840448004,419076005
844575001,65124004
846577007,65124004
846579005,65124004
846686009,126485001
846694002,419076005
860797003,419076005
860976009,65124004
863889003,419076005
863890007,419076005
863891006,419076005
863892004,419076005
863893009,419076005
863894003,126485001
863907000,419076005
863908005,419076005
863909002,126485001
863910007,65124004
863935001,65124004
865918002,419076005
866111002,419076005
866112009,419076005
870271009,126485001
870315009,65124004
870328002,126485001
870421009,419076005
870529009,419076005
870535009,267036007
870733000,419076005
871554001,419076005
871745001,419076005
871778008,419076005
871781003,419076005
871926004,39579001
871927008,419076005
871930001,39579001
871931002,419076005
890090001,126485001
890183008,419076005
1002229008,126485001
1137376007,126485001
1141793000,126485001
1142046003,126485001
1148555003,74474003
1148891004,126485001
251000119105,419076005
1461000119109,419076005
2611000119103,419076005
5771000119106,419076005
6411000179107,419076005
7071000119102,74474003
19901000119103,419076005
27621000119100,419076005
28331000119107,419076005
29731000119103,74474003
40241000119109,74474003
40271000119102,74474003
70831000119103,419076005
74011000119107,419076005
83011000119100,419076005
97331000119101,419076005
97341000119105,419076005
97801000119102,74474003
99031000119107,419076005
109171000119104,419076005
123411000119106,74474003
124911000119100,126485001
124991000119109,419076005
125001000119103,419076005
125011000119100,419076005
125021000119107,419076005
129571000119102,419076005
134021000119105,16932000
145611000119107,419076005
146291000119108,16932000
150721000119102,74474003
153491000119103,419076005
153501000119105,419076005
166481000000107,419076005
190191000119107,74474003
198511000000103,419076005
202161000119104,419076005
218541000119109,74474003
240091000000105,419076005
294001000119105,16932000
307081000000106,419076005
307111000000103,419076005
330011000119102,419076005
330821000119100,126485001
330841000119106,126485001
330851000119108,126485001
330871000119104,126485001
332851000119107,419076005
333471000119109,419076005
335541000119100,419076005
335551000119103,419076005
335791000119101,419076005
335981000119102,419076005
336241000119105,419076005
339081000119104,419076005
341151000119108,419076005
341161000119105,419076005
341401000119104,419076005
341591000119109,419076005
341851000119102,419076005
342461000119105,419076005
342471000119104,419076005
342481000119101,419076005
342491000119103,419076005
342501000119105,419076005
342511000119108,419076005
344231000119109,419076005
344831000119105,419076005
346411000119106,419076005
346421000119104,419076005
346651000119109,419076005
346811000119109,419076005
347061000119104,419076005
348101000119102,419076005
348371000119109,419076005
348551000119107,419076005
348821000119101,419076005
349131000119103,419076005
349321000119104,419076005
361761000000106,419076005
441361000124104,419076005
511201000000101,419076005
511211000000104,419076005
511221000000105,419076005
516331000000107,419076005
517881000000100,419076005
518121000000108,419076005
519381000000101,419076005
520231000000107,419076005
678981000119101,419076005
679001000119103,419076005
715831000000109,419076005
716111000000102,419076005
716831000000103,419076005
755581000000101,419076005
755591000000104,419076005
755601000000105,419076005
755611000000107,419076005
763511000000102,419076005
764691000000109,419076005
764851000000102,419076005
773611000000105,65124004
781091000000100,419076005
810511000000109,419076005
812681000000102,16932000
821491000000101,62315008
823391000000109,419076005
852051000000107,267036007
854161000000102,419076005
860741000000100,419076005
860761000000104,419076005
860811000000106,419076005
860851000000105,419076005
862231000000103,419076005
867311000000104,419076005
877191000000104,419076005
877211000000100,419076005
889721000000102,419076005
908061000000106,419076005
908101000000108,419076005
919621000000103,419076005
921261000000101,419076005
925701000000107,419076005
926181000000107,419076005
934571000000105,419076005
944141000000108,419076005
1035521000000103,419076005
1035841000000108,419076005
1049221000000102,419076005
1082631000119106,74474003
1082701000119105,74474003
1082711000119108,74474003
1083261000119107,419076005
1083441000119109,419076005
1084061000000106,419076005
1085121000119107,74474003
1085171000119108,74474003
1085221000119103,74474003
1085271000119102,74474003
1085431000119101,74474003
1085791000119105,74474003
1085841000119108,74474003
1085891000119100,74474003
1085941000119104,74474003
1086031000119101,74474003
1086041000119105,74474003
1086461000119101,74474003
1086481000119105,74474003
1086551000119102,74474003
1086561000119100,74474003
1086571000119106,74474003
1086581000119109,74474003
1086591000119107,74474003
1086601000119100,74474003
1086701000000102,419076005
1086951000119108,74474003
1087161000119105,74474003
1087811000119103,74474003
1088591000119108,419076005
1090361000119108,74474003
1091201000119109,419076005
1092881000119105,74474003
1092941000119109,74474003
10629311000119107,126485001
10650831000119101,419076005
10652791000119106,419076005
10674711000119105,419076005
10674991000119104,419076005
10675431000119106,419076005
10675471000119109,419076005
10675551000119104,419076005
10675631000119109,419076005
10675711000119106,419076005
10675871000119106,419076005
10675911000119109,419076005
10675991000119100,419076005
10676111000119102,419076005
10676231000119102,419076005
10676391000119108,419076005
10676431000119103,419076005
10676511000119109,419076005
10676591000119100,419076005
10676671000119102,419076005
10676911000119100,126485001
10677871000119101,65124004
10677951000119102,65124004
10677991000119107,65124004
10678191000119105,65124004
10678231000119101,65124004
10678271000119103,65124004
10678351000119102,65124004
10678431000119102,65124004
10678471000119104,65124004
10678511000119108,65124004
10678591000119104,65124004
10678631000119104,65124004
10678671000119101,65124004
10678711000119102,65124004
10678751000119101,65124004
10678791000119106,65124004
10678831000119100,65124004
10678911000119104,65124004
10678951000119103,65124004
10679031000119101,65124004
10679071000119103,65124004
10679151000119106,65124004
10679191000119101,65124004
10679231000119105,65124004
10679271000119108,65124004
10679311000119108,65124004
10679351000119109,65124004
10679431000119109,65124004
10679591000119107,65124004
10692081000119100,65124004
10692131000119100,65124004
10942751000119100,419076005
10942791000119105,419076005
11718971000119100,62315008
11995691000119109,419076005
11995791000119103,419076005
12275171000119105,419076005
12275221000119100,419076005
15633761000119102,65124004
15637871000119106,419076005
15637921000119102,419076005
15637971000119101,419076005
15638021000119100,419076005
15638071000119104,419076005
15639131000119107,419076005
15639181000119108,419076005
15639231000119102,419076005
15732321000119108,419076005
15736121000119105,419076005
15742641000119105,65124004
15742681000119100,65124004
15742721000119106,65124004
15742801000119109,65124004
15929861000119106,419076005
15929941000119103,419076005
15930061000119106,419076005
15930101000119109,419076005
15930141000119106,419076005
15930181000119101,419076005
15930221000119109,419076005
15930261000119104,419076005
15930301000119107,419076005
15930341000119109,419076005
15930381000119104,419076005
15952101000119109,65124004
15952141000119106,65124004
15952181000119101,65124004
15970021000119103,74474003
15970261000119101,74474003
15970301000119109,74474003
15970341000119106,74474003
15988671000119100,419076005
16055151000119105,74474003
16059391000119101,65124004
16076691000119100,419076005
16227771000119102,126485001
16227811000119102,126485001
16227851000119101,126485001
16696781000119108,65124004
16711191000119109,419076005
16711231000119100,419076005
16711271000119102,419076005
16711351000119101,419076005
16711391000119106,419076005
16711431000119101,419076005
674814021000119106,419076005
